group,TrialOrder,Block,Trial,Sentence,Verb,Noun1,Noun2,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,Rand,GitLink_image1,GitLink_image2,GitLink_AudioFile
A,1,Pre,19,Tom felt the pig with the cloth,felt,pig,cloth,Sentence,1,Mod,tompigcloth_nopauses.mp3,tompigclothmodleft.png,tompigclothinstright.png,tompigclothinstright.png,tompigclothmodleft.png,2,inst,mod,L,R,448,2273,0.005775337,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tompigclothinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tompigclothmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tompigcloth_nopauses.mp3?raw=true
A,2,Pre,69,Tom inspected the whale with the microscope,inspected,whale,microscope,Sentence,1,Mod,tomwhalemicroscope_nopauses.mp3,tomwhalemicroscopemodleft.png,tomwhalemicroscopeinstright.png,tomwhalemicroscopeinstright.png,tomwhalemicroscopemodleft.png,2,inst,mod,L,R,481,3193,0.018210304,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalemicroscopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalemicroscopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhalemicroscope_nopauses.mp3?raw=true
A,3,Pre,50,Kate glanced at the cow with the glass,glanced,cow,glass,Sentence,1,Mod,katecowglass_nopauses.mp3,katecowglassmodleft.png,katecowglassinstright.png,katecowglassinstright.png,katecowglassmodleft.png,2,inst,mod,L,R,351,2925,0.019572596,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowglassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowglassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katecowglass_nopauses.mp3?raw=true
A,4,Pre,61,Tom inspected the dolphin with the telescope,inspected,dolphin,telescope,Sentence,1,Mod,tomdolphintelescope_nopauses.mp3,tomdolphintelescopemodleft.png,tomdolphintelescopeinstright.png,tomdolphintelescopeinstright.png,tomdolphintelescopemodleft.png,2,inst,mod,L,R,518,3190,0.032508349,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphintelescopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphintelescopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomdolphintelescope_nopauses.mp3?raw=true
A,5,Pre,31,Tom moved the pig with the pitchfork,moved,pig,pitchfork,Sentence,1,Mod,tompigpitchfork_nopauses.mp3,tompigpitchforkmodright.png,tompigpitchforkinstleft.png,tompigpitchforkmodright.png,tompigpitchforkinstleft.png,1,mod,inst,R,L,474,2825,0.036138978,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tompigpitchforkmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tompigpitchforkinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tompigpitchfork_nopauses.mp3?raw=true
A,6,Pre,6,Kate located the turtle with the magnifying glass,located,turtle,magnifyingglass,Sentence,1,Mod,kateturtlemagnifyingglass_nopauses.mp3,kateturtlemagnifyingglassmodleft.png,kateturtlemagnifyingglassinstright.png,kateturtlemagnifyingglassinstright.png,kateturtlemagnifyingglassmodleft.png,2,inst,mod,L,R,384,3425,0.03970106,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kateturtlemagnifyingglassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kateturtlemagnifyingglassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kateturtlemagnifyingglass_nopauses.mp3?raw=true
A,7,Pre,22,Kate felt the gorilla with the cloth,felt,gorilla,cloth,Sentence,1,Mod,kategorillacloth_nopauses.mp3,kategorillaclothmodright.png,kategorillaclothinstleft.png,kategorillaclothmodright.png,kategorillaclothinstleft.png,1,mod,inst,R,L,441,2417,0.047694138,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillaclothmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillaclothinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategorillacloth_nopauses.mp3?raw=true
A,8,Pre,64,Kate inspected the lion with the telescope,inspected,lion,telescope,Sentence,1,Mod,kateliontelescope_nopauses.mp3,kateliontelescopemodright.png,kateliontelescopeinstleft.png,kateliontelescopemodright.png,kateliontelescopeinstleft.png,1,mod,inst,R,L,355,2889,0.055064053,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kateliontelescopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kateliontelescopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kateliontelescope_nopauses.mp3?raw=true
A,9,Pre,34,Kate moved the gorilla with the pitchfork,moved,gorilla,pitchfork,Sentence,1,Mod,kategorillapitchfork_nopauses.mp3,kategorillapitchforkmodleft.png,kategorillapitchforkinstright.png,kategorillapitchforkinstright.png,kategorillapitchforkmodleft.png,2,inst,mod,L,R,369,2732,0.077765207,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillapitchforkinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillapitchforkmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategorillapitchfork_nopauses.mp3?raw=true
A,10,Pre,36,Kate moved the hawk with the pitchfork,moved,hawk,pitchfork,Sentence,1,Mod,katehawkpitchfork_nopauses.mp3,katehawkpitchforkmodleft.png,katehawkpitchforkinstright.png,katehawkpitchforkinstright.png,katehawkpitchforkmodleft.png,2,inst,mod,L,R,391,2563,0.087572446,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katehawkpitchforkinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katehawkpitchforkmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katehawkpitchfork_nopauses.mp3?raw=true
A,11,Pre,58,Kate glanced at the gorilla with the mirror,glanced,gorilla,mirror,Sentence,1,Mod,kategorillamirror_nopauses.mp3,kategorillamirrormodleft.png,kategorillamirrorinstright.png,kategorillamirrorinstright.png,kategorillamirrormodleft.png,2,inst,mod,L,R,401,2763,0.110760438,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillamirrorinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillamirrormodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategorillamirror_nopauses.mp3?raw=true
A,12,Pre,23,Tom felt the buffalo with the cloth,felt,buffalo,cloth,Sentence,1,Mod,tombuffalocloth_nopauses.mp3,tombuffaloclothmodleft.png,tombuffaloclothinstright.png,tombuffaloclothinstright.png,tombuffaloclothmodleft.png,2,inst,mod,L,R,563,2484,0.117949635,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffaloclothinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffaloclothmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tombuffalocloth_nopauses.mp3?raw=true
A,13,Pre,71,Tom inspected the buffalo with the microscope,inspected,buffalo,microscope,Sentence,1,Mod,tombuffalomicroscope_nopauses.mp3,tombuffalomicroscopemodleft.png,tombuffalomicroscopeinstright.png,tombuffalomicroscopeinstright.png,tombuffalomicroscopemodleft.png,2,inst,mod,L,R,477,3397,0.126542749,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffalomicroscopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffalomicroscopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tombuffalomicroscope_nopauses.mp3?raw=true
A,14,Pre,13,Tom felt the dolphin with the brush,felt,dolphin,brush,Sentence,1,Mod,tomdolphinbrush_nopauses.mp3,tomdolphinbrushmodleft.png,tomdolphinbrushinstright.png,tomdolphinbrushinstright.png,tomdolphinbrushmodleft.png,2,inst,mod,L,R,462,2387,0.149130214,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinbrushinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinbrushmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomdolphinbrush_nopauses.mp3?raw=true
A,15,Pre,2,Kate located the cow with the magnifying glass,located,cow,magnifyingglass,Sentence,1,Mod,katecowmagnifyingglass_nopauses.mp3,katecowmagnifyingglassmodleft.png,katecowmagnifyingglassinstright.png,katecowmagnifyingglassinstright.png,katecowmagnifyingglassmodleft.png,2,inst,mod,L,R,348,3388,0.15034935,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowmagnifyingglassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowmagnifyingglassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katecowmagnifyingglass_nopauses.mp3?raw=true
A,16,Pre,33,Tom moved the whale with the pitchfork,moved,whale,pitchfork,Sentence,1,Mod,tomwhalepitchfork_nopauses.mp3,tomwhalepitchforkmodright.png,tomwhalepitchforkinstleft.png,tomwhalepitchforkmodright.png,tomwhalepitchforkinstleft.png,1,mod,inst,R,L,423,2700,0.152768588,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalepitchforkmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalepitchforkinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhalepitchfork_nopauses.mp3?raw=true
A,17,Pre,49,Tom glanced at the dolphin with the glass,glanced,dolphin,glass,Sentence,1,Mod,tomdolphinglass_nopauses.mp3,tomdolphinglassmodright.png,tomdolphinglassinstleft.png,tomdolphinglassmodright.png,tomdolphinglassinstleft.png,1,mod,inst,R,L,560,3043,0.210889182,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomdolphinglass_nopauses.mp3?raw=true
A,18,Pre,20,Kate felt the girl with the cloth,felt,girl,cloth,Sentence,1,Mod,kategirlcloth_nopauses.mp3,kategirlclothmodright.png,kategirlclothinstleft.png,kategirlclothmodright.png,kategirlclothinstleft.png,1,mod,inst,R,L,352,2151,0.229153376,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlclothmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlclothinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategirlcloth_nopauses.mp3?raw=true
A,19,Pre,57,Tom glanced at the whale with the mirror,glanced,whale,mirror,Sentence,1,Mod,tomwhalemirror_nopauses.mp3,tomwhalemirrormodright.png,tomwhalemirrorinstleft.png,tomwhalemirrormodright.png,tomwhalemirrorinstleft.png,1,mod,inst,R,L,424,2568,0.229723519,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalemirrormodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalemirrorinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhalemirror_nopauses.mp3?raw=true
A,20,Pre,17,Tom felt the frog with the brush,felt,frog,brush,Sentence,1,Mod,tomfrogbrush_nopauses.mp3,tomfrogbrushmodleft.png,tomfrogbrushinstright.png,tomfrogbrushinstright.png,tomfrogbrushmodleft.png,2,inst,mod,L,R,427,2309,0.256456504,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogbrushinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogbrushmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomfrogbrush_nopauses.mp3?raw=true
A,21,Pre,45,Tom chose the whale with the baseball bat,chose,whale,baseball bat,Sentence,1,Mod,tomwhalebaseballbat_nopauses.mp3,tomwhalebaseballbatmodleft.png,tomwhalebaseballbatinstright.png,tomwhalebaseballbatinstright.png,tomwhalebaseballbatmodleft.png,2,inst,mod,L,R,510,2778,0.266418206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalebaseballbatinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhalebaseballbatmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhalebaseballbat_nopauses.mp3?raw=true
A,22,Pre,53,Tom glanced at the frog with the glass,glanced,frog,glass,Sentence,1,Mod,tomfrogglass_nopauses.mp3,tomfrogglassmodright.png,tomfrogglassinstleft.png,tomfrogglassmodright.png,tomfrogglassinstleft.png,1,mod,inst,R,L,527,2577,0.269273225,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomfrogglass_nopauses.mp3?raw=true
A,23,Pre,44,Kate chose the girl with the baseball bat,chose,girl,baseball bat,Sentence,1,Mod,kategirlbaseballbat_nopauses.mp3,kategirlbaseballbatmodright.png,kategirlbaseballbatinstleft.png,kategirlbaseballbatmodright.png,kategirlbaseballbatinstleft.png,1,mod,inst,R,L,364,2599,0.273535043,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlbaseballbatmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlbaseballbatinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategirlbaseballbat_nopauses.mp3?raw=true
A,24,Pre,37,Tom chose the dolphin with the pen,chose,dolphin,pen,Sentence,1,Mod,tomdolphinpen_nopauses.mp3,tomdolphinpenmodleft.png,tomdolphinpeninstright.png,tomdolphinpeninstright.png,tomdolphinpenmodleft.png,2,inst,mod,L,R,556,2516,0.290504619,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinpeninstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomdolphinpenmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomdolphinpen_nopauses.mp3?raw=true
A,25,Pre,5,Tom located the frog with the magnifying glass,located,frog,magnifyingglass,Sentence,1,Mod,tomfrogmagnifyingglass_nopauses.mp3,tomfrogmagnifyingglassmodright.png,tomfrogmagnifyingglassinstleft.png,tomfrogmagnifyingglassmodright.png,tomfrogmagnifyingglassinstleft.png,1,mod,inst,R,L,402,3592,0.293825461,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogmagnifyingglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogmagnifyingglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomfrogmagnifyingglass_nopauses.mp3?raw=true
A,26,Pre,40,Kate chose the lion with the pen,chose,lion,pen,Sentence,1,Mod,katelionpen_nopauses.mp3,katelionpenmodright.png,katelionpeninstleft.png,katelionpenmodright.png,katelionpeninstleft.png,1,mod,inst,R,L,376,2137,0.299712108,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katelionpenmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katelionpeninstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katelionpen_nopauses.mp3?raw=true
A,27,Pre,16,Kate felt the lion with the brush,felt,lion,brush,Sentence,1,Mod,katelionbrush_nopauses.mp3,katelionbrushmodright.png,katelionbrushinstleft.png,katelionbrushmodright.png,katelionbrushinstleft.png,1,mod,inst,R,L,379,2236,0.319849463,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katelionbrushmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katelionbrushinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katelionbrush_nopauses.mp3?raw=true
A,28,Pre,70,Kate inspected the gorilla with the microscope,inspected,gorilla,microscope,Sentence,1,Mod,kategorillamicroscope_nopauses.mp3,kategorillamicroscopemodright.png,kategorillamicroscopeinstleft.png,kategorillamicroscopemodright.png,kategorillamicroscopeinstleft.png,1,mod,inst,R,L,373,3067,0.343232963,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillamicroscopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillamicroscopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategorillamicroscope_nopauses.mp3?raw=true
A,29,Pre,35,Tom moved the buffalo with the pitchfork,moved,buffalo,pitchfork,Sentence,1,Mod,tombuffalopitchfork_nopauses.mp3,tombuffalopitchforkmodright.png,tombuffalopitchforkinstleft.png,tombuffalopitchforkmodright.png,tombuffalopitchforkinstleft.png,1,mod,inst,R,L,466,2858,0.347504162,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffalopitchforkmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tombuffalopitchforkinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tombuffalopitchfork_nopauses.mp3?raw=true
A,30,Pre,9,Tom located the whale with the glasses,located,whale,glasses,Sentence,1,Mod,tomwhaleglasses_nopauses.mp3,tomwhaleglassesmodright.png,tomwhaleglassesinstleft.png,tomwhaleglassesmodright.png,tomwhaleglassesinstleft.png,1,mod,inst,R,L,444,2827,0.350766919,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhaleglassesmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhaleglassesinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhaleglasses_nopauses.mp3?raw=true
A,31,Pre,3,Tom located the fox with the magnifying glass,located,fox,magnifyingglass,Sentence,1,Mod,tomfoxmagnifyingglass_nopauses.mp3,tomfoxmagnifyingglassmodright.png,tomfoxmagnifyingglassinstleft.png,tomfoxmagnifyingglassmodright.png,tomfoxmagnifyingglassinstleft.png,1,mod,inst,R,L,548,3692,0.351442352,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfoxmagnifyingglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfoxmagnifyingglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomfoxmagnifyingglass_nopauses.mp3?raw=true
A,32,Pre,68,Kate inspected the girl with the microscope,inspected,girl,microscope,Sentence,1,Mod,kategirlmicroscope_nopauses.mp3,kategirlmicroscopemodright.png,kategirlmicroscopeinstleft.png,kategirlmicroscopemodright.png,kategirlmicroscopeinstleft.png,1,mod,inst,R,L,345,2907,0.361328477,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlmicroscopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategirlmicroscopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategirlmicroscope_nopauses.mp3?raw=true
A,33,Pre,62,Kate inspected the cow with the telescope,inspected,cow,telescope,Sentence,1,Mod,katecowtelescope_nopauses.mp3,katecowtelescopemodright.png,katecowtelescopeinstleft.png,katecowtelescopemodright.png,katecowtelescopeinstleft.png,1,mod,inst,R,L,387,2839,0.385419951,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowtelescopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowtelescopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katecowtelescope_nopauses.mp3?raw=true
A,34,Pre,29,Tom moved the frog with the tree branch,moved,frog,treebranch,Sentence,1,Mod,tomfrogtreebranch_nopauses.mp3,tomfrogtreebranchmodright.png,tomfrogtreebranchinstleft.png,tomfrogtreebranchmodright.png,tomfrogtreebranchinstleft.png,1,mod,inst,R,L,519,2955,0.392319678,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogtreebranchmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomfrogtreebranchinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomfrogtreebranch_nopauses.mp3?raw=true
A,35,Pre,10,Kate located the gorilla with the glasses,located,gorilla,glasses,Sentence,1,Mod,kategorillaglasses_nopauses.mp3,kategorillaglassesmodleft.png,kategorillaglassesinstright.png,kategorillaglassesinstright.png,kategorillaglassesmodleft.png,2,inst,mod,L,R,409,3061,0.47896465,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillaglassesinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/kategorillaglassesmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/kategorillaglasses_nopauses.mp3?raw=true
A,36,Pre,48,Kate chose the hawk with the baseball bat,chose,hawk,baseball bat,Sentence,1,Mod,katehawkbaseballbat_nopauses.mp3,katehawkbaseballbatmodright.png,katehawkbaseballbatinstleft.png,katehawkbaseballbatmodright.png,katehawkbaseballbatinstleft.png,1,mod,inst,R,L,344,2422,0.485207599,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katehawkbaseballbatmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katehawkbaseballbatinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katehawkbaseballbat_nopauses.mp3?raw=true
A,37,Pre,21,Tom felt the whale with the cloth,felt,whale,cloth,Sentence,1,Mod,tomwhalecloth_nopauses.mp3,tomwhaleclothmodleft.png,tomwhaleclothinstright.png,tomwhaleclothinstright.png,tomwhaleclothmodleft.png,2,inst,mod,L,R,500,2327,0.485628752,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhaleclothinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/tomwhaleclothmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/tomwhalecloth_nopauses.mp3?raw=true
A,38,Pre,26,Kate moved the cow with the tree branch,moved,cow,treebranch,Sentence,1,Mod,katecowtreebranch_nopauses.mp3,katecowtreebranchmodleft.png,katecowtreebranchinstright.png,katecowtreebranchinstright.png,katecowtreebranchmodleft.png,2,inst,mod,L,R,386,2575,0.495074273,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowtreebranchinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_pre/katecowtreebranchmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_pre/katecowtreebranch_nopauses.mp3?raw=true
