Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Pre,46,Tom hammered the gorilla with the horseshoe,hammered,gorilla,horseshoe,gorillatennisracket,Sentence,2,InstControl,tomgorillahorseshoe_nopauses.mp3,tomgorillahorseshoeinstright2_context.png,tomgorillahorseshoemodleft2_context.png,tomgorillahorseshoeinstright2_context.png,tomgorillahorseshoemodleft2_context.png,1,inst,mod,L,R,617,3167,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillahorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillahorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillahorseshoe_nopauses.mp3?raw=true,0.269412744
D,Pre,2,Tom covered the cow with the fern,covered,cow,fern,cowladle,Sentence,2,InstControl,tomcowfern_nopauses.mp3,tomcowferninstleft2_context.png,tomcowfernmodright2_context.png,tomcowfernmodright2_context.png,tomcowferninstleft2_context.png,2,mod,inst,R,L,592,2727,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowfernmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowferninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowfern_nopauses.mp3?raw=true,0.271044505
D,Pre,95,Kate rubbed the buffalo with the eraser,rubbed,buffalo,eraser,buffalotennisracket,Sentence,2,InstControl,katebuffaloeraser_nopauses.mp3,katebuffaloeraserinstleft2_context.png,katebuffaloerasermodright2_context.png,katebuffaloerasermodright2_context.png,katebuffaloeraserinstleft2_context.png,2,mod,inst,R,L,393,3261,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloerasermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloeraserinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffaloeraser_nopauses.mp3?raw=true,0.27645481
D,Pre,77,Kate jabbed the frog with the stick of celery,jabbed,frog,stick of celery,frogladle,Sentence,2,InstControl,katefrogcelery_nopauses.mp3,katefrogceleryinstright2_context.png,katefrogcelerymodleft2_context.png,katefrogceleryinstright2_context.png,katefrogcelerymodleft2_context.png,1,inst,mod,L,R,414,3613,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogceleryinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogcelerymodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogcelery_nopauses.mp3?raw=true,0.284655774
D,Pre,49,Kate tapped the dolphin with the magic wand,tapped,dolphin,magic wand,dolphinladle,Sentence,2,InstControl,katedolphinmagicwand_nopauses.mp3,katedolphinmagicwandinstright2_context.png,katedolphinmagicwandmodleft2_context.png,katedolphinmagicwandinstright2_context.png,katedolphinmagicwandmodleft2_context.png,1,inst,mod,L,R,385,3125,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinmagicwand_nopauses.mp3?raw=true,0.287195047
D,Pre,68,Tom scratched the girl with the sandpaper,scratched,girl,sandpaper,girltennisracket,Sentence,2,InstControl,tomgirlsandpaper_nopauses.mp3,tomgirlsandpaperinstright2_context.png,tomgirlsandpapermodleft2_context.png,tomgirlsandpaperinstright2_context.png,tomgirlsandpapermodleft2_context.png,1,inst,mod,L,R,581,3143,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlsandpaperinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlsandpapermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlsandpaper_nopauses.mp3?raw=true,0.287841478
D,Pre,62,Tom scratched the cow with the coral,scratched,cow,coral,cowoar,Sentence,2,InstControl,tomcowcoral_nopauses.mp3,tomcowcoralinstright2_context.png,tomcowcoralmodleft2_context.png,tomcowcoralinstright2_context.png,tomcowcoralmodleft2_context.png,1,inst,mod,L,R,590,2929,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowcoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowcoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowcoral_nopauses.mp3?raw=true,0.309941026
D,Pre,1,Kate covered the dolphin with the fern,covered,dolphin,fern,dolphinladle,Sentence,2,InstControl,katedolphinfern_nopauses.mp3,katedolphinferninstright2_context.png,katedolphinfernmodleft2_context.png,katedolphinferninstright2_context.png,katedolphinfernmodleft2_context.png,1,inst,mod,L,R,348,2640,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinfernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinfern_nopauses.mp3?raw=true,0.312357853
D,Pre,86,Tom rubbed the cow with the soap,rubbed,cow,soap,cowoar,Sentence,2,InstControl,tomcowsoap_nopauses.mp3,tomcowsoapinstright2_context.png,tomcowsoapmodleft2_context.png,tomcowsoapinstright2_context.png,tomcowsoapmodleft2_context.png,1,inst,mod,L,R,488,2762,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowsoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowsoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowsoap_nopauses.mp3?raw=true,0.318411521
D,Pre,7,Kate covered the pig with the water,covered,pig,water,pigmallet,Sentence,2,InstControl,katepigwater_nopauses.mp3,katepigwaterinstright2_context.png,katepigwatermodleft2_context.png,katepigwaterinstright2_context.png,katepigwatermodleft2_context.png,1,inst,mod,L,R,358,2384,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigwaterinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigwatermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigwater_nopauses.mp3?raw=true,0.321799629
D,Pre,4,Tom covered the lion with the fern,covered,lion,fern,lionladle,Sentence,2,InstControl,tomlionfern_nopauses.mp3,tomlionferninstleft2_context.png,tomlionfernmodright2_context.png,tomlionfernmodright2_context.png,tomlionferninstleft2_context.png,2,mod,inst,R,L,605,2902,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionfernmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionferninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionfern_nopauses.mp3?raw=true,0.323667816
D,Pre,92,Tom rubbed the girl with the eraser,rubbed,girl,eraser,girltennisracket,Sentence,2,InstControl,tomgirleraser_nopauses.mp3,tomgirleraserinstright2_context.png,tomgirlerasermodleft2_context.png,tomgirleraserinstright2_context.png,tomgirlerasermodleft2_context.png,1,inst,mod,L,R,569,3262,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirleraserinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlerasermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirleraser_nopauses.mp3?raw=true,0.326055213
D,Pre,64,Tom scratched the lion with the coral,scratched,lion,coral,lionoar,Sentence,2,InstControl,tomlioncoral_nopauses.mp3,tomlioncoralinstright2_context.png,tomlioncoralmodleft2_context.png,tomlioncoralinstright2_context.png,tomlioncoralmodleft2_context.png,1,inst,mod,L,R,537,2890,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlioncoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlioncoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlioncoral_nopauses.mp3?raw=true,0.335520038
D,Pre,32,Tom knocked on the girl with the cucumber,knocked on,girl,cucumber,girlmallet,Sentence,2,InstControl,tomgirlcucumber_nopauses.mp3,tomgirlcucumberinstleft2_context.png,tomgirlcucumbermodright2_context.png,tomgirlcucumbermodright2_context.png,tomgirlcucumberinstleft2_context.png,2,mod,inst,R,L,532,2974,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlcucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlcucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlcucumber_nopauses.mp3?raw=true,0.349120156
D,Pre,115,Kate stung the pig with the cactus,stung,pig,cactus,pigtennisracket,Sentence,2,InstControl,katepigcactus_nopauses.mp3,katepigcactusinstleft2_context.png,katepigcactusmodright2_context.png,katepigcactusmodright2_context.png,katepigcactusinstleft2_context.png,2,mod,inst,R,L,368,2660,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigcactusmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigcactusinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigcactus_nopauses.mp3?raw=true,0.349208255
D,Pre,83,Kate jabbed the buffalo with the carrot,jabbed,buffalo,carrot,buffalomallet,Sentence,2,InstControl,katebuffalocarrot_nopauses.mp3,katebuffalocarrotinstright2_context.png,katebuffalocarrotmodleft2_context.png,katebuffalocarrotinstright2_context.png,katebuffalocarrotmodleft2_context.png,1,inst,mod,L,R,407,3085,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalocarrotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalocarrotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalocarrot_nopauses.mp3?raw=true,0.35005424
D,Pre,34,Tom knocked on the gorilla with the cucumber,knocked on,gorilla,cucumber,gorillamallet,Sentence,2,InstControl,tomgorillacucumber_nopauses.mp3,tomgorillacucumberinstleft2_context.png,tomgorillacucumbermodright2_context.png,tomgorillacucumbermodright2_context.png,tomgorillacucumberinstleft2_context.png,2,mod,inst,R,L,573,3422,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillacucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillacucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillacucumber_nopauses.mp3?raw=true,0.362642456
D,Pre,57,Kate tapped the whale with the boots,tapped,whale,boots,whalemallet,Sentence,2,InstControl,katewhaleboots_nopauses.mp3,katewhalebootsinstright2_context.png,katewhalebootsmodleft2_context.png,katewhalebootsinstright2_context.png,katewhalebootsmodleft2_context.png,1,inst,mod,L,R,380,2500,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalebootsinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalebootsmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhaleboots_nopauses.mp3?raw=true,0.371976399
D,Pre,128,Tom slapped the girl with the notebook,slapped,girl,notebook,girlmallet,Sentence,2,InstControl,tomgirlnotebook_nopauses.mp3,tomgirlnotebookinstleft2_context.png,tomgirlnotebookmodright2_context.png,tomgirlnotebookmodright2_context.png,tomgirlnotebookinstleft2_context.png,2,mod,inst,R,L,572,3028,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlnotebookmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlnotebookinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlnotebook_nopauses.mp3?raw=true,0.380818361
D,Pre,71,Kate scratched the buffalo with the sandpaper,scratched,buffalo,sandpaper,buffalotennisracket,Sentence,2,InstControl,katebuffalosandpaper_nopauses.mp3,katebuffalosandpaperinstleft2_context.png,katebuffalosandpapermodright2_context.png,katebuffalosandpapermodright2_context.png,katebuffalosandpaperinstleft2_context.png,2,mod,inst,R,L,389,3310,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalosandpapermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalosandpaperinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalosandpaper_nopauses.mp3?raw=true,0.387473064
D,Pre,107,Kate crushed the buffalo with the pear,crushed,buffalo,pear,buffalomallet,Sentence,2,InstControl,katebuffalopear_nopauses.mp3,katebuffalopearinstright2_context.png,katebuffalopearmodleft2_context.png,katebuffalopearinstright2_context.png,katebuffalopearmodleft2_context.png,1,inst,mod,L,R,376,2767,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalopearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalopearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalopear_nopauses.mp3?raw=true,0.391705917
D,Pre,47,Kate hammered the buffalo with the horseshoe,hammered,buffalo,horseshoe,buffalotennisracket,Sentence,2,InstControl,katebuffalohorseshoe_nopauses.mp3,katebuffalohorseshoeinstleft2_context.png,katebuffalohorseshoemodright2_context.png,katebuffalohorseshoemodright2_context.png,katebuffalohorseshoeinstleft2_context.png,2,mod,inst,R,L,405,2968,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalohorseshoemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalohorseshoeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalohorseshoe_nopauses.mp3?raw=true,0.392194393
D,Pre,144,Tom smashed the hawk with the flower pot,smashed,hawk,flower pot,hawktennisracket,Sentence,2,InstControl,tomhawkflowerpot_nopauses.mp3,tomhawkflowerpotinstright2_context.png,tomhawkflowerpotmodleft2_context.png,tomhawkflowerpotinstright2_context.png,tomhawkflowerpotmodleft2_context.png,1,inst,mod,L,R,569,3274,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkflowerpotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkflowerpotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkflowerpot_nopauses.mp3?raw=true,0.392304807
D,Pre,99,Kate crushed the fox with the flower,crushed,fox,flower,foxladle,Sentence,2,InstControl,katefoxflower_nopauses.mp3,katefoxflowerinstright2_context.png,katefoxflowermodleft2_context.png,katefoxflowerinstright2_context.png,katefoxflowermodleft2_context.png,1,inst,mod,L,R,386,2721,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxflowerinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxflowermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxflower_nopauses.mp3?raw=true,0.392674863
D,Pre,100,Tom crushed the lion with the flower,crushed,lion,flower,lionladle,Sentence,2,InstControl,tomlionflower_nopauses.mp3,tomlionflowerinstleft2_context.png,tomlionflowermodright2_context.png,tomlionflowermodright2_context.png,tomlionflowerinstleft2_context.png,2,mod,inst,R,L,556,3015,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionflowermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionflowerinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionflower_nopauses.mp3?raw=true,0.399128728
D,Pre,55,Kate tapped the pig with the boots,tapped,pig,boots,pigmallet,Sentence,2,InstControl,katepigboots_nopauses.mp3,katepigbootsinstright2_context.png,katepigbootsmodleft2_context.png,katepigbootsinstright2_context.png,katepigbootsmodleft2_context.png,1,inst,mod,L,R,355,2370,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigbootsinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigbootsmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigboots_nopauses.mp3?raw=true,0.402928971
D,Pre,53,Kate tapped the frog with the magic wand,tapped,frog,magic wand,frogladle,Sentence,2,InstControl,katefrogmagicwand_nopauses.mp3,katefrogmagicwandinstright2_context.png,katefrogmagicwandmodleft2_context.png,katefrogmagicwandinstright2_context.png,katefrogmagicwandmodleft2_context.png,1,inst,mod,L,R,337,3010,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogmagicwand_nopauses.mp3?raw=true,0.414113614
D,Pre,27,Kate knocked on the fox with the tomato,knocked on,fox,tomato,foxladle,Sentence,2,InstControl,katefoxtomato_nopauses.mp3,katefoxtomatoinstright2_context.png,katefoxtomatomodleft2_context.png,katefoxtomatoinstright2_context.png,katefoxtomatomodleft2_context.png,1,inst,mod,L,R,400,2776,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxtomatoinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxtomatomodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxtomato_nopauses.mp3?raw=true,0.416789724
D,Pre,56,Tom tapped the girl with the boots,tapped,girl,boots,girlmallet,Sentence,2,InstControl,tomgirlboots_nopauses.mp3,tomgirlbootsinstleft2_context.png,tomgirlbootsmodright2_context.png,tomgirlbootsmodright2_context.png,tomgirlbootsinstleft2_context.png,2,mod,inst,R,L,523,2548,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlbootsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlbootsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlboots_nopauses.mp3?raw=true,0.420492961
D,Pre,10,Tom covered the gorilla with the water,covered,gorilla,water,gorillamallet,Sentence,2,InstControl,tomgorillawater_nopauses.mp3,tomgorillawaterinstleft2_context.png,tomgorillawatermodright2_context.png,tomgorillawatermodright2_context.png,tomgorillawaterinstleft2_context.png,2,mod,inst,R,L,620,2857,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillawatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillawaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillawater_nopauses.mp3?raw=true,0.430156615
D,Pre,5,Kate covered the frog with the fern,covered,frog,fern,frogladle,Sentence,2,InstControl,katefrogfern_nopauses.mp3,katefrogferninstright2_context.png,katefrogfernmodleft2_context.png,katefrogferninstright2_context.png,katefrogfernmodleft2_context.png,1,inst,mod,L,R,393,2601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogfernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogfern_nopauses.mp3?raw=true,0.435181445
D,Pre,111,Kate stung the fox with the lightning bolt,stung,fox,lightning bolt,foxoar,Sentence,2,InstControl,katefoxlightningbolt_nopauses.mp3,katefoxlightningboltinstleft2_context.png,katefoxlightningboltmodright2_context.png,katefoxlightningboltmodright2_context.png,katefoxlightningboltinstleft2_context.png,2,mod,inst,R,L,376,3210,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxlightningboltmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxlightningboltinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxlightningbolt_nopauses.mp3?raw=true,0.440710952
D,Pre,137,Kate smashed the frog with the bowl,smashed,frog,bowl,frogoar,Sentence,2,InstControl,katefrogbowl_nopauses.mp3,katefrogbowlinstleft2_context.png,katefrogbowlmodright2_context.png,katefrogbowlmodright2_context.png,katefrogbowlinstleft2_context.png,2,mod,inst,R,L,430,3181,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogbowl_nopauses.mp3?raw=true,0.45166035
D,Pre,90,Tom rubbed the turtle with the soap,rubbed,turtle,soap,turtleoar,Sentence,2,InstControl,tomturtlesoap_nopauses.mp3,tomturtlesoapinstright2_context.png,tomturtlesoapmodleft2_context.png,tomturtlesoapinstright2_context.png,tomturtlesoapmodleft2_context.png,1,inst,mod,L,R,549,2835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlesoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlesoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlesoap_nopauses.mp3?raw=true,0.455297418
D,Pre,126,Tom slapped the turtle with the net,slapped,turtle,net,turtleladle,Sentence,2,InstControl,tomturtlenet_nopauses.mp3,tomturtlenetinstleft2_context.png,tomturtlenetmodright2_context.png,tomturtlenetmodright2_context.png,tomturtlenetinstleft2_context.png,2,mod,inst,R,L,590,2878,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlenetmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlenetinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlenet_nopauses.mp3?raw=true,0.456122334
D,Pre,135,Kate smashed the fox with the bowl,smashed,fox,bowl,foxoar,Sentence,2,InstControl,katefoxbowl_nopauses.mp3,katefoxbowlinstleft2_context.png,katefoxbowlmodright2_context.png,katefoxbowlmodright2_context.png,katefoxbowlinstleft2_context.png,2,mod,inst,R,L,377,2894,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxbowl_nopauses.mp3?raw=true,0.466832145
