Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Pre,95,Kate rubbed the buffalo with the eraser,rubbed,buffalo,eraser,buffalotennisracket,Sentence,2,Inst,katebuffaloeraser_nopauses.mp3,katebuffaloeraserinstleft2_context.png,katebuffaloerasermodright2_context.png,katebuffaloerasermodright2_context.png,katebuffaloeraserinstleft2_context.png,2,mod,inst,R,L,393,3261,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloerasermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloeraserinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffaloeraser_nopauses.mp3?raw=true,0.341798692
B,Pre,12,Tom covered the hawk with the water,covered,hawk,water,hawkmallet,Sentence,2,Inst,tomhawkwater_nopauses.mp3,tomhawkwaterinstleft2_context.png,tomhawkwatermodright2_context.png,tomhawkwatermodright2_context.png,tomhawkwaterinstleft2_context.png,2,mod,inst,R,L,532,2451,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkwatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkwaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkwater_nopauses.mp3?raw=true,0.348483676
B,Pre,140,Tom smashed the girl with the flower pot,smashed,girl,flower pot,girltennisracket,Sentence,2,Inst,tomgirlflowerpot_nopauses.mp3,tomgirlflowerpotinstright2_context.png,tomgirlflowerpotmodleft2_context.png,tomgirlflowerpotinstright2_context.png,tomgirlflowerpotmodleft2_context.png,1,inst,mod,L,R,616,3441,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlflowerpotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlflowerpotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlflowerpot_nopauses.mp3?raw=true,0.348919173
B,Pre,8,Tom covered the girl with the water,covered,girl,water,girlmallet,Sentence,2,Inst,tomgirlwater_nopauses.mp3,tomgirlwaterinstleft2_context.png,tomgirlwatermodright2_context.png,tomgirlwatermodright2_context.png,tomgirlwaterinstleft2_context.png,2,mod,inst,R,L,601,2747,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlwatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlwaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlwater_nopauses.mp3?raw=true,0.352823852
B,Pre,73,Kate jabbed the dolphin with the stick of celery,jabbed,dolphin,stick of celery,dolphinladle,Sentence,2,Inst,katedolphincelery_nopauses.mp3,katedolphinceleryinstright2_context.png,katedolphincelerymodleft2_context.png,katedolphinceleryinstright2_context.png,katedolphincelerymodleft2_context.png,1,inst,mod,L,R,425,3499,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinceleryinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphincelerymodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphincelery_nopauses.mp3?raw=true,0.357616595
B,Pre,71,Kate scratched the buffalo with the sandpaper,scratched,buffalo,sandpaper,buffalotennisracket,Sentence,2,Inst,katebuffalosandpaper_nopauses.mp3,katebuffalosandpaperinstleft2_context.png,katebuffalosandpapermodright2_context.png,katebuffalosandpapermodright2_context.png,katebuffalosandpaperinstleft2_context.png,2,mod,inst,R,L,389,3310,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalosandpapermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalosandpaperinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalosandpaper_nopauses.mp3?raw=true,0.362331352
B,Pre,96,Tom rubbed the hawk with the eraser,rubbed,hawk,eraser,hawktennisracket,Sentence,2,Inst,tomhawkeraser_nopauses.mp3,tomhawkeraserinstright2_context.png,tomhawkerasermodleft2_context.png,tomhawkeraserinstright2_context.png,tomhawkerasermodleft2_context.png,1,inst,mod,L,R,648,3040,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkeraserinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkerasermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkeraser_nopauses.mp3?raw=true,0.363840613
B,Pre,94,Tom rubbed the gorilla with the eraser,rubbed,gorilla,eraser,gorillatennisracket,Sentence,2,Inst,tomgorillaeraser_nopauses.mp3,tomgorillaeraserinstright2_context.png,tomgorillaerasermodleft2_context.png,tomgorillaeraserinstright2_context.png,tomgorillaerasermodleft2_context.png,1,inst,mod,L,R,609,3219,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillaeraserinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillaerasermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillaeraser_nopauses.mp3?raw=true,0.366945569
B,Pre,124,Tom slapped the lion with the net,slapped,lion,net,lionladle,Sentence,2,Inst,tomlionnet_nopauses.mp3,tomlionnetinstleft2_context.png,tomlionnetmodright2_context.png,tomlionnetmodright2_context.png,tomlionnetinstleft2_context.png,2,mod,inst,R,L,542,3133,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionnetmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionnetinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionnet_nopauses.mp3?raw=true,0.373503163
B,Pre,22,Tom hit the gorilla with the ball,hit,gorilla,ball,gorillatennisracket,Sentence,2,Inst,tomgorillaball_nopauses.mp3,tomgorillaballinstright2_context.png,tomgorillaballmodleft2_context.png,tomgorillaballinstright2_context.png,tomgorillaballmodleft2_context.png,1,inst,mod,L,R,501,2247,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillaballinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillaballmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillaball_nopauses.mp3?raw=true,0.381976159
B,Pre,133,Kate smashed the dolphin with the bowl,smashed,dolphin,bowl,dolphinoar,Sentence,2,Inst,katedolphinbowl_nopauses.mp3,katedolphinbowlinstleft2_context.png,katedolphinbowlmodright2_context.png,katedolphinbowlmodright2_context.png,katedolphinbowlinstleft2_context.png,2,mod,inst,R,L,405,2861,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinbowl_nopauses.mp3?raw=true,0.387574948
B,Pre,86,Tom rubbed the cow with the soap,rubbed,cow,soap,cowoar,Sentence,2,Inst,tomcowsoap_nopauses.mp3,tomcowsoapinstright2_context.png,tomcowsoapmodleft2_context.png,tomcowsoapinstright2_context.png,tomcowsoapmodleft2_context.png,1,inst,mod,L,R,488,2762,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowsoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowsoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowsoap_nopauses.mp3?raw=true,0.390501819
B,Pre,36,Tom knocked on the hawk with the cucumber,knocked on,hawk,cucumber,hawkmallet,Sentence,2,Inst,tomhawkcucumber_nopauses.mp3,tomhawkcucumberinstleft2_context.png,tomhawkcucumbermodright2_context.png,tomhawkcucumbermodright2_context.png,tomhawkcucumberinstleft2_context.png,2,mod,inst,R,L,544,3129,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkcucumber_nopauses.mp3?raw=true,0.395320374
B,Pre,69,Kate scratched the whale with the sandpaper,scratched,whale,sandpaper,whaletennisracket,Sentence,2,Inst,katewhalesandpaper_nopauses.mp3,katewhalesandpaperinstleft2_context.png,katewhalesandpapermodright2_context.png,katewhalesandpapermodright2_context.png,katewhalesandpaperinstleft2_context.png,2,mod,inst,R,L,391,3102,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalesandpapermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalesandpaperinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalesandpaper_nopauses.mp3?raw=true,0.400246351
B,Pre,88,Tom rubbed the lion with the soap,rubbed,lion,soap,lionoar,Sentence,2,Inst,tomlionsoap_nopauses.mp3,tomlionsoapinstright2_context.png,tomlionsoapmodleft2_context.png,tomlionsoapinstright2_context.png,tomlionsoapmodleft2_context.png,1,inst,mod,L,R,547,2835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionsoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionsoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionsoap_nopauses.mp3?raw=true,0.40096501
B,Pre,9,Kate covered the whale with the water,covered,whale,water,whalemallet,Sentence,2,Inst,katewhalewater_nopauses.mp3,katewhalewaterinstright2_context.png,katewhalewatermodleft2_context.png,katewhalewaterinstright2_context.png,katewhalewatermodleft2_context.png,1,inst,mod,L,R,366,2555,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalewaterinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalewatermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalewater_nopauses.mp3?raw=true,0.403729674
B,Pre,34,Tom knocked on the gorilla with the cucumber,knocked on,gorilla,cucumber,gorillamallet,Sentence,2,Inst,tomgorillacucumber_nopauses.mp3,tomgorillacucumberinstleft2_context.png,tomgorillacucumbermodright2_context.png,tomgorillacucumbermodright2_context.png,tomgorillacucumberinstleft2_context.png,2,mod,inst,R,L,573,3422,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillacucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillacucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillacucumber_nopauses.mp3?raw=true,0.40497844
B,Pre,110,Tom stung the cow with the lightning bolt,stung,cow,lightning bolt,cowoar,Sentence,2,Inst,tomcowlightningbolt_nopauses.mp3,tomcowlightningboltinstright2_context.png,tomcowlightningboltmodleft2_context.png,tomcowlightningboltinstright2_context.png,tomcowlightningboltmodleft2_context.png,1,inst,mod,L,R,576,3056,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowlightningboltinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowlightningboltmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowlightningbolt_nopauses.mp3?raw=true,0.408080501
B,Pre,49,Kate tapped the dolphin with the magic wand,tapped,dolphin,magic wand,dolphinladle,Sentence,2,Inst,katedolphinmagicwand_nopauses.mp3,katedolphinmagicwandinstright2_context.png,katedolphinmagicwandmodleft2_context.png,katedolphinmagicwandinstright2_context.png,katedolphinmagicwandmodleft2_context.png,1,inst,mod,L,R,385,3125,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinmagicwand_nopauses.mp3?raw=true,0.413378929
B,Pre,62,Tom scratched the cow with the coral,scratched,cow,coral,cowoar,Sentence,2,Inst,tomcowcoral_nopauses.mp3,tomcowcoralinstright2_context.png,tomcowcoralmodleft2_context.png,tomcowcoralinstright2_context.png,tomcowcoralmodleft2_context.png,1,inst,mod,L,R,590,2929,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowcoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowcoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowcoral_nopauses.mp3?raw=true,0.425868247
B,Pre,104,Tom crushed the girl with the pear,crushed,girl,pear,girlmallet,Sentence,2,Inst,tomgirlpear_nopauses.mp3,tomgirlpearinstleft2_context.png,tomgirlpearmodright2_context.png,tomgirlpearmodright2_context.png,tomgirlpearinstleft2_context.png,2,mod,inst,R,L,574,2878,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlpearmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlpearinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlpear_nopauses.mp3?raw=true,0.449875737
B,Pre,1,Kate covered the dolphin with the fern,covered,dolphin,fern,dolphinladle,Sentence,2,Inst,katedolphinfern_nopauses.mp3,katedolphinferninstright2_context.png,katedolphinfernmodleft2_context.png,katedolphinferninstright2_context.png,katedolphinfernmodleft2_context.png,1,inst,mod,L,R,348,2640,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinfernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinfern_nopauses.mp3?raw=true,0.481374113
B,Pre,135,Kate smashed the fox with the bowl,smashed,fox,bowl,foxoar,Sentence,2,Inst,katefoxbowl_nopauses.mp3,katefoxbowlinstleft2_context.png,katefoxbowlmodright2_context.png,katefoxbowlmodright2_context.png,katefoxbowlinstleft2_context.png,2,mod,inst,R,L,377,2894,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxbowl_nopauses.mp3?raw=true,0.491586798
B,Pre,46,Tom hammered the gorilla with the horseshoe,hammered,gorilla,horseshoe,gorillatennisracket,Sentence,2,Inst,tomgorillahorseshoe_nopauses.mp3,tomgorillahorseshoeinstright2_context.png,tomgorillahorseshoemodleft2_context.png,tomgorillahorseshoeinstright2_context.png,tomgorillahorseshoemodleft2_context.png,1,inst,mod,L,R,617,3167,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillahorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillahorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillahorseshoe_nopauses.mp3?raw=true,0.493170173
B,Pre,17,Kate hit the frog with the oven mitt,hit,frog,oven mitt,frogoar,Sentence,2,Inst,katefrogovenmitt_nopauses.mp3,katefrogovenmittinstleft2_context.png,katefrogovenmittmodright2_context.png,katefrogovenmittmodright2_context.png,katefrogovenmittinstleft2_context.png,2,mod,inst,R,L,380,2401,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogovenmittmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogovenmittinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogovenmitt_nopauses.mp3?raw=true,0.498886984
B,Pre,39,Kate hammered the fox with the rock,hammered,fox,rock,foxoar,Sentence,2,Inst,katefoxrock_nopauses.mp3,katefoxrockinstleft2_context.png,katefoxrockmodright2_context.png,katefoxrockmodright2_context.png,katefoxrockinstleft2_context.png,2,mod,inst,R,L,374,2704,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxrockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxrockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxrock_nopauses.mp3?raw=true,0.500197758
B,Pre,121,Kate slapped the dolphin with the net,slapped,dolphin,net,dolphinladle,Sentence,2,Inst,katedolphinnet_nopauses.mp3,katedolphinnetinstright2_context.png,katedolphinnetmodleft2_context.png,katedolphinnetinstright2_context.png,katedolphinnetmodleft2_context.png,1,inst,mod,L,R,390,2770,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinnetinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinnetmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinnet_nopauses.mp3?raw=true,0.506774981
B,Pre,38,Tom hammered the cow with the rock,hammered,cow,rock,cowoar,Sentence,2,Inst,tomcowrock_nopauses.mp3,tomcowrockinstright2_context.png,tomcowrockmodleft2_context.png,tomcowrockinstright2_context.png,tomcowrockmodleft2_context.png,1,inst,mod,L,R,652,2896,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowrockinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowrockmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowrock_nopauses.mp3?raw=true,0.517788929
B,Pre,117,Kate stung the whale with the cactus,stung,whale,cactus,whaletennisracket,Sentence,2,Inst,katewhalecactus_nopauses.mp3,katewhalecactusinstleft2_context.png,katewhalecactusmodright2_context.png,katewhalecactusmodright2_context.png,katewhalecactusinstleft2_context.png,2,mod,inst,R,L,303,2996,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecactusmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecactusinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalecactus_nopauses.mp3?raw=true,0.518860929
B,Pre,91,Kate rubbed the pig with the eraser,rubbed,pig,eraser,pigtennisracket,Sentence,2,Inst,katepigeraser_nopauses.mp3,katepigeraserinstleft2_context.png,katepigerasermodright2_context.png,katepigerasermodright2_context.png,katepigeraserinstleft2_context.png,2,mod,inst,R,L,382,2889,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigerasermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigeraserinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigeraser_nopauses.mp3?raw=true,0.519915421
B,Pre,114,Tom stung the turtle with the lightning bolt,stung,turtle,lightning bolt,turtleoar,Sentence,2,Inst,tomturtlelightningbolt_nopauses.mp3,tomturtlelightningboltinstright2_context.png,tomturtlelightningboltmodleft2_context.png,tomturtlelightningboltinstright2_context.png,tomturtlelightningboltmodleft2_context.png,1,inst,mod,L,R,557,3232,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlelightningboltinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlelightningboltmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlelightningbolt_nopauses.mp3?raw=true,0.531465052
B,Pre,107,Kate crushed the buffalo with the pear,crushed,buffalo,pear,buffalomallet,Sentence,2,Inst,katebuffalopear_nopauses.mp3,katebuffalopearinstright2_context.png,katebuffalopearmodleft2_context.png,katebuffalopearinstright2_context.png,katebuffalopearmodleft2_context.png,1,inst,mod,L,R,376,2767,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalopearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalopearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalopear_nopauses.mp3?raw=true,0.542629526
B,Pre,61,Kate scratched the dolphin with the coral,scratched,dolphin,coral,dolphinoar,Sentence,2,Inst,katedolphincoral_nopauses.mp3,katedolphincoralinstleft2_context.png,katedolphincoralmodright2_context.png,katedolphincoralmodright2_context.png,katedolphincoralinstleft2_context.png,2,mod,inst,R,L,343,2765,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphincoralmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphincoralinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphincoral_nopauses.mp3?raw=true,0.555213025
B,Pre,90,Tom rubbed the turtle with the soap,rubbed,turtle,soap,turtleoar,Sentence,2,Inst,tomturtlesoap_nopauses.mp3,tomturtlesoapinstright2_context.png,tomturtlesoapmodleft2_context.png,tomturtlesoapinstright2_context.png,tomturtlesoapmodleft2_context.png,1,inst,mod,L,R,549,2835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlesoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlesoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlesoap_nopauses.mp3?raw=true,0.555821006
B,Pre,26,Tom knocked on the cow with the tomato,knocked on,cow,tomato,cowladle,Sentence,2,Inst,tomcowtomato_nopauses.mp3,tomcowtomatoinstleft2_context.png,tomcowtomatomodright2_context.png,tomcowtomatomodright2_context.png,tomcowtomatoinstleft2_context.png,2,mod,inst,R,L,553,3036,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowtomatomodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowtomatoinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowtomato_nopauses.mp3?raw=true,0.55732979
B,Pre,53,Kate tapped the frog with the magic wand,tapped,frog,magic wand,frogladle,Sentence,2,Inst,katefrogmagicwand_nopauses.mp3,katefrogmagicwandinstright2_context.png,katefrogmagicwandmodleft2_context.png,katefrogmagicwandinstright2_context.png,katefrogmagicwandmodleft2_context.png,1,inst,mod,L,R,337,3010,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogmagicwand_nopauses.mp3?raw=true,0.561105855
